,Date,ID,Symbol,market_cap,simp_move_avg_market_cap,simp_move_std_market_cap
49,2021-02-19,ripple,xrp,24401068320.804165,25950828333.086872,1935108159.5975893
49,2021-02-19,solana,sol,2375754523.610692,2297071762.532182,92564778.27507357
50,2021-02-20,bitcoin,btc,1044189900351.5892,938463321912.8107,58705167810.41131
50,2021-02-20,bitcoin_cash,bch,0.0,0.0,0.0
50,2021-02-20,cardano,ada,29861793769.83866,28384068283.433937,969037939.4808799
50,2021-02-20,ethereum,eth,226038410300.1425,211866364771.3387,8716837233.962515
50,2021-02-20,litecoin,ltc,15839424500.723024,14826528125.211243,817229950.212619
50,2021-02-20,ripple,xrp,26073015135.8984,25681120937.094936,1728821347.2835965
50,2021-02-20,solana,sol,2993685734.1051297,2378060683.5033593,281053412.9586996
51,2021-02-21,bitcoin,btc,1050555931433.1448,963624881019.3917,64174112992.36904
51,2021-02-21,bitcoin_cash,bch,0.0,0.0,0.0
51,2021-02-21,cardano,ada,35319686744.70111,29301377543.08097,2816089313.00115
51,2021-02-21,ethereum,eth,221404545098.43417,213796889420.41357,9174088290.986391
51,2021-02-21,litecoin,ltc,15203472513.34081,14854587888.425451,827765538.0155646
51,2021-02-21,ripple,xrp,23657760929.564903,24957752700.856182,1232961925.1156855
51,2021-02-21,solana,sol,2615417098.019502,2423133550.689033,291534805.1604532
52,2021-02-22,bitcoin,btc,1075380337357.9144,987891291702.3802,70356789968.24422
52,2021-02-22,bitcoin_cash,bch,0.0,0.0,0.0
52,2021-02-22,cardano,ada,35410060966.21958,30477017645.968563,3433304495.211161
52,2021-02-22,ethereum,eth,223004310602.4685,216075072896.33328,9201479824.160091
52,2021-02-22,litecoin,ltc,15153974921.839952,14977134428.096403,794127393.1724496
52,2021-02-22,ripple,xrp,25191390487.04061,24686863617.825237,829234743.2380106
52,2021-02-22,solana,sol,2943199329.545796,2515078498.1841645,343021436.9492187
53,2021-02-23,bitcoin,btc,1012091985973.4642,1004997972421.6925,56433765979.73065
53,2021-02-23,bitcoin_cash,bch,0.0,0.0,0.0
53,2021-02-23,cardano,ada,35028892675.36006,31572142847.467796,3496496955.859248
53,2021-02-23,ethereum,eth,204731064486.9056,216183447956.09103,9038196269.873327
53,2021-02-23,litecoin,ltc,13862481747.567024,14986906195.804722,777388022.3409235
53,2021-02-23,ripple,xrp,26315783830.375607,24871073701.904907,1034923755.8429116
53,2021-02-23,solana,sol,3751426598.917991,2719667816.471762,563206986.1902373
54,2021-02-24,bitcoin,btc,904133801444.5278,1003111411725.9541,59962931262.39899
54,2021-02-24,bitcoin_cash,bch,0.0,0.0,0.0
54,2021-02-24,cardano,ada,30289508304.79003,31909462926.20297,3186528351.1488457
54,2021-02-24,ethereum,eth,179691686731.1511,212635317550.93448,16318815784.259716
54,2021-02-24,litecoin,ltc,11684789134.489574,14656985230.472342,1459602724.164003
54,2021-02-24,ripple,xrp,21616170566.952755,24550753328.29179,1595675414.9904168
54,2021-02-24,solana,sol,4014384609.485051,2981114074.975284,684880103.1255431
55,2021-02-25,bitcoin,btc,929081504353.552,997049259655.379,65572179096.07299
55,2021-02-25,bitcoin_cash,bch,0.0,0.0,0.0
55,2021-02-25,cardano,ada,33843111261.4633,32690720250.6916,2825270669.8944755
55,2021-02-25,ethereum,eth,185843232352.39117,208939503841.4139,19231814310.080925
55,2021-02-25,litecoin,ltc,12077580347.388498,14134802536.113953,1651753716.8056107
55,2021-02-25,ripple,xrp,21552614418.590008,24115400527.03235,1955196458.7167258
55,2021-02-25,solana,sol,4630153132.806194,3332003003.7843366,818564592.6124603
56,2021-02-26,bitcoin,btc,875883932252.4404,984473913309.5192,79868855662.51584
56,2021-02-26,bitcoin_cash,bch,0.0,0.0,0.0
56,2021-02-26,cardano,ada,35020140015.7137,33539027676.869488,2424142320.583719
56,2021-02-26,ethereum,eth,168658293547.98462,201338791874.2111,23346421263.6
56,2021-02-26,litecoin,ltc,11963649830.611223,13683624713.708588,1764670196.1309557
56,2021-02-26,ripple,xrp,19755041198.64477,23451682366.72387,2542447441.7073536
56,2021-02-26,solana,sol,3670715311.01561,3516997401.985039,704869057.9756486
57,2021-02-27,bitcoin,btc,869070614247.8623,959456872437.558,85288882254.194
57,2021-02-27,bitcoin_cash,bch,0.0,0.0,0.0
57,2021-02-27,cardano,ada,39925051371.21413,34976635905.63741,2829930017.52209
57,2021-02-27,ethereum,eth,167151176870.9801,192926329955.7593,23571407734.165134
57,2021-02-27,litecoin,ltc,11442259564.295391,13055458294.218924,1648153464.9403102
57,2021-02-27,ripple,xrp,19740260345.517567,22547003110.955173,2580645591.2259936
57,2021-02-27,solana,sol,3630663218.351275,3607994185.448774,666101124.3565801
58,2021-02-28,bitcoin,btc,869649724200.5775,933613128547.1913,80349395614.50778
58,2021-02-28,bitcoin_cash,bch,0.0,0.0,0.0
58,2021-02-28,cardano,ada,42146907598.95325,35951953170.53058,3930382282.7605624
58,2021-02-28,ethereum,eth,167833687528.28204,185273350302.88043,21378816847.254276
58,2021-02-28,litecoin,ltc,11533650378.829742,12531197989.28877,1418711342.4091172
58,2021-02-28,ripple,xrp,20027896981.23032,22028451118.335945,2682916000.143438
58,2021-02-28,solana,sol,3502097092.0348463,3734662756.022395,512483280.9826411
0,2021-03-01,bitcoin,btc,838307614585.1935,899745596722.5167,57289155122.661255
0,2021-03-01,bitcoin_cash,bch,0.0,0.0,0.0
0,2021-03-01,cardano,ada,42022774483.531845,36896626530.146614,4527725685.347787
0,2021-03-01,ethereum,eth,163289758568.53607,176742700012.31866,14677487514.812494
0,2021-03-01,litecoin,ltc,11051377799.74987,11945112686.133045,911307514.4995495
0,2021-03-01,ripple,xrp,18911825797.22397,21131370448.36214,2492124977.67012
0,2021-03-01,solana,sol,3482110143.44744,3811650015.1512017,402432992.333629
1,2021-03-02,bitcoin,btc,928146793676.4288,887753426394.3689,33839118227.391747
1,2021-03-02,bitcoin_cash,bch,0.0,0.0,0.0
1,2021-03-02,cardano,ada,41594037335.68449,37834504338.76439,4750819829.722953
1,2021-03-02,ethereum,eth,179885012253.05722,173193263978.91177,8474549601.149886
1,2021-03-02,litecoin,ltc,11736789430.309126,11641442355.096205,342654609.2420102
1,2021-03-02,ripple,xrp,20552651911.17629,20308065888.47653,998004815.2310997
1,2021-03-02,solana,sol,3973508157.319812,3843375952.065747,405635167.0987384
2,2021-03-03,bitcoin,btc,905413239164.9064,887936203211.5658,33945628052.314816
2,2021-03-03,bitcoin_cash,bch,0.0,0.0,0.0
2,2021-03-03,cardano,ada,39334338629.338974,39126622956.5571,3392572239.8671174
2,2021-03-03,ethereum,eth,172017777678.2973,172096991257.0755,7975457335.535803
2,2021-03-03,litecoin,ltc,11870420880.44163,11667961175.946499,353577566.73261166
2,2021-03-03,ripple,xrp,20062243305.49367,20086076279.696655,814495432.2519794
2,2021-03-03,solana,sol,3703367097.5839834,3798944878.937023,400786520.3423305
3,2021-03-04,bitcoin,btc,942969910364.1804,889920261213.0841,37018130010.8877
3,2021-03-04,bitcoin_cash,bch,0.0,0.0,0.0
3,2021-03-04,cardano,ada,39107972070.42584,39878745929.26604,2489387731.857202
3,2021-03-04,ethereum,eth,182133382817.63596,171567012752.1105,6969593353.297588
3,2021-03-04,litecoin,ltc,12584125746.759232,11740324804.42803,480454084.91861176
3,2021-03-04,ripple,xrp,20695029438.9158,19963564139.7432,590965611.1256087
3,2021-03-04,solana,sol,3742765612.839295,3672175233.227466,165092982.11131054
4,2021-03-05,bitcoin,btc,908517236707.5374,894582161849.5265,37010690890.28953
4,2021-03-05,bitcoin_cash,bch,0.0,0.0,0.0
4,2021-03-05,cardano,ada,35699298071.86932,39975768508.71684,2272228971.009015
4,2021-03-05,ethereum,eth,177647949967.0106,172851249383.3999,7169654721.917333
4,2021-03-05,litecoin,ltc,12111830806.415413,11761493515.2572,494978553.1137731
4,2021-03-05,ripple,xrp,22099684135.6188,20298513130.739483,985700525.4325179
4,2021-03-05,solana,sol,3465889173.00098,3642914356.3682327,182616433.78190926
5,2021-03-06,bitcoin,btc,911379300053.3456,900626259821.7384,35576992541.48602
5,2021-03-06,bitcoin_cash,bch,0.0,0.0,0.0
5,2021-03-06,cardano,ada,37171491761.50835,39582402850.18744,2508531676.6946225
5,2021-03-06,ethereum,eth,176268279969.45792,174153692683.18243,6779066485.933545
5,2021-03-06,litecoin,ltc,12007017930.71789,11842173281.888987,480074639.71587044
5,2021-03-06,ripple,xrp,20924229172.95381,20467651534.658955,975470224.2628962
5,2021-03-06,solana,sol,3328224948.5193915,3599708889.249393,218290676.86236513
6,2021-03-07,bitcoin,btc,916504852500.393,907319849578.8551,33099066777.607853
6,2021-03-07,bitcoin_cash,bch,0.0,0.0,0.0
6,2021-03-07,cardano,ada,36209341046.99843,38734179057.05103,2500695341.1959043
6,2021-03-07,ethereum,eth,191505024384.2956,177535312234.04153,8725568230.408356
6,2021-03-07,litecoin,ltc,12245997660.549637,11943937179.277542,479274881.04366815
6,2021-03-07,ripple,xrp,21217513030.92032,20637596684.614666,989612017.316288
6,2021-03-07,solana,sol,3455484976.176569,3593050015.5553527,222436135.99737203
7,2021-03-08,bitcoin,btc,955040794770.14,923996018176.7045,18891034763.846985
7,2021-03-08,bitcoin_cash,bch,0.0,0.0,0.0
7,2021-03-08,cardano,ada,36237342226.55843,37907688734.62626,2166356143.5612974
7,2021-03-08,ethereum,eth,198695961501.5439,182593341224.47122,9332424863.259825
7,2021-03-08,litecoin,ltc,12743617675.144302,12185685732.90532,367866954.39510125
7,2021-03-08,ripple,xrp,21346485941.39555,20985405276.63918,652359151.4281691
7,2021-03-08,solana,sol,3683032789.5785527,3621753250.7169404,218666078.00519708
8,2021-03-09,bitcoin,btc,974195000547.444,930574333443.9924,26898006240.274693
8,2021-03-09,bitcoin_cash,bch,0.0,0.0,0.0
8,2021-03-09,cardano,ada,35980627649.90802,37105773065.22962,1515558800.9278522
8,2021-03-09,ethereum,eth,211132676701.59903,187057293288.5486,14084480054.397512
8,2021-03-09,litecoin,ltc,12789824942.819715,12336119377.549686,369012398.4367151
8,2021-03-09,ripple,xrp,21854816055.90369,21171428725.885952,692796427.1470993
8,2021-03-09,solana,sol,3627821384.30089,3572369425.9999514,156057198.35010183
9,2021-03-10,bitcoin,btc,1018978819157.4176,946797987728.6368,40168063928.76415
9,2021-03-10,bitcoin_cash,bch,0.0,0.0,0.0
9,2021-03-10,cardano,ada,37935761722.85194,36905976364.3029,1239923150.895415
9,2021-03-10,ethereum,eth,214412034435.93903,193113615682.4974,15575499014.424105
9,2021-03-10,litecoin,ltc,13596302956.935505,12582673959.905958,542015425.6997555
9,2021-03-10,ripple,xrp,22264238440.69771,21485999459.486523,598756891.0830848
9,2021-03-10,solana,sol,3948666694.263174,3607412225.5255504,208952289.00919223
10,2021-03-11,bitcoin,btc,1044805904677.554,961345986916.2617,54452162192.343056
10,2021-03-11,bitcoin_cash,bch,0.0,0.0,0.0
10,2021-03-11,cardano,ada,36408738227.808464,36520371529.64328,772666333.3083462
10,2021-03-11,ethereum,eth,207916309215.61444,196796890882.20868,15594687268.3248
10,2021-03-11,litecoin,ltc,13352839248.366346,12692490174.421259,615280367.9691929
10,2021-03-11,ripple,xrp,21262253816.11749,21567031513.37248,504896700.805064
10,2021-03-11,solana,sol,3801048410.638191,3615738339.4968214,216277413.6780971
11,2021-03-12,bitcoin,btc,1077836070933.286,985534391805.6543,63866707697.298164
11,2021-03-12,bitcoin_cash,bch,0.0,0.0,0.0
11,2021-03-12,cardano,ada,35855208322.38496,36542644422.57408,746869853.9774445
11,2021-03-12,ethereum,eth,210018342198.09775,201421232629.5068,13647946771.921192
11,2021-03-12,litecoin,ltc,13397433550.547878,12876147709.297323,604853814.0636958
11,2021-03-12,ripple,xrp,20746293012.117126,21373689924.30081,525634561.2537773
11,2021-03-12,solana,sol,4251534865.370938,3727973438.406815,309370582.9654971
12,2021-03-13,bitcoin,btc,1069776383193.8628,1008162546540.0139,61219876791.27815
12,2021-03-13,bitcoin_cash,bch,0.0,0.0,0.0
12,2021-03-13,cardano,ada,33152429641.02667,35968492691.0767,1422289427.0945487
12,2021-03-13,ethereum,eth,203771682506.1516,205350290134.74878,7983209917.09729
12,2021-03-13,litecoin,ltc,14765547012.441605,13270223292.400711,808544269.7264647
12,2021-03-13,ripple,xrp,20167421887.68146,21265574597.833336,686658004.9236785
12,2021-03-13,solana,sol,3904039878.018883,3810232714.0495996,257583437.16549304
13,2021-03-14,bitcoin,btc,1145191373521.5942,1040832049543.0427,65053736054.72709
13,2021-03-14,bitcoin_cash,bch,0.0,0.0,0.0
13,2021-03-14,cardano,ada,35195036232.59664,35823592003.305016,1445146865.8898206
13,2021-03-14,ethereum,eth,222405459430.7676,209764637998.5305,7584765323.336445
13,2021-03-14,litecoin,ltc,15179786845.414158,13689336033.095644,938994977.6944035
13,2021-03-14,ripple,xrp,21131015891.193703,21253217863.586674,688443002.1800759
13,2021-03-14,solana,sol,4102822643.225109,3902709523.6279626,222858157.2706011
14,2021-03-15,bitcoin,btc,1111684638819.0725,1063209741550.0331,57076781272.77229
14,2021-03-15,bitcoin_cash,bch,0.0,0.0,0.0
14,2021-03-15,cardano,ada,34009748229.638126,35505364289.45926,1578007954.5088115
14,2021-03-15,ethereum,eth,215367930757.887,212146347892.29376,5976976469.284576
14,2021-03-15,litecoin,ltc,14448609800.107843,13932906336.661863,871502285.3348505
14,2021-03-15,ripple,xrp,20362356691.72016,21112627970.775906,762703379.5412303
14,2021-03-15,solana,sol,3914890622.835212,3935832071.236057,200916790.05134496
15,2021-03-16,bitcoin,btc,1049197142851.5632,1073924333307.7643,42847919501.30489
15,2021-03-16,bitcoin_cash,bch,0.0,0.0,0.0
15,2021-03-16,cardano,ada,33196924181.247555,35107692365.36491,1776545073.2570634
15,2021-03-16,ethereum,eth,207264868908.9888,211593803921.9209,6258456415.037232
15,2021-03-16,litecoin,ltc,13393811285.786148,14019190099.942781,762558367.8591824
15,2021-03-16,ripple,xrp,20046575704.500507,20854307920.57545,775544777.7055334
15,2021-03-16,solana,sol,3802503168.319744,3960786611.8101783,163682746.27408245
16,2021-03-17,bitcoin,btc,1060221966894.7418,1079816211555.9535,36380880850.093575
16,2021-03-17,bitcoin_cash,bch,0.0,0.0,0.0
16,2021-03-17,cardano,ada,39776083076.15777,35370595415.83717,2318359471.124293
16,2021-03-17,ethereum,eth,207059072434.72623,210543380778.89047,6323333840.736725
16,2021-03-17,litecoin,ltc,13370807884.081,13986976518.106426,787747161.688978
16,2021-03-17,ripple,xrp,21256330225.999702,20710321032.761448,522399991.83381295
16,2021-03-17,solana,sol,3652666107.3940897,3918500813.686024,201257289.86641872
17,2021-03-18,bitcoin,btc,1101028543248.462,1087848017066.0833,33451664329.341694
17,2021-03-18,bitcoin_cash,bch,0.0,0.0,0.0
17,2021-03-18,cardano,ada,44206349365.28759,36484539864.04847,4093805188.847039
17,2021-03-18,ethereum,eth,210150824167.56412,210862597200.5976,6224234986.402586
17,2021-03-18,litecoin,ltc,13782080520.883717,14048296699.89462,745744000.3599279
17,2021-03-18,ripple,xrp,21705878435.49229,20773695978.38642,618573704.5098283
17,2021-03-18,solana,sol,3813907144.3630457,3920337775.6467175,200061710.4888193
18,2021-03-19,bitcoin,btc,1081065767945.8684,1088309402353.595,33312542136.29757
18,2021-03-19,bitcoin_cash,bch,0.0,0.0,0.0
18,2021-03-19,cardano,ada,39635535373.70477,37024586585.66559,4243556032.920609
18,2021-03-19,ethereum,eth,205022936620.98636,210148967832.4388,6611487579.028333
18,2021-03-19,litecoin,ltc,13393000264.41136,14047663373.303692,746390475.9907825
18,2021-03-19,ripple,xrp,21683764043.52461,20907620411.444633,706838412.8993415
18,2021-03-19,solana,sol,3818502582.108464,3858476020.8949356,137863994.28220543
19,2021-03-20,bitcoin,btc,1086741150606.8164,1090732940555.4454,32342502052.127144
19,2021-03-20,bitcoin_cash,bch,0.0,0.0,0.0
19,2021-03-20,cardano,ada,41583044699.256805,38228960165.41276,4156900643.4987206
19,2021-03-20,ethereum,eth,209188785173.5874,210922839642.0725,6032283254.942215
19,2021-03-20,litecoin,ltc,13370408734.032444,13848357904.959524,708031389.9571363
19,2021-03-20,ripple,xrp,21486188493.978672,21096015640.91566,650143713.0658407
19,2021-03-20,solana,sol,3784530964.203633,3841403318.9213285,138678496.1586658
20,2021-03-21,bitcoin,btc,1090022321077.5006,1082851647349.1464,21894463587.245712
20,2021-03-21,bitcoin_cash,bch,0.0,0.0,0.0
20,2021-03-21,cardano,ada,38792953193.45229,38742948302.67784,3935798200.033859
20,2021-03-21,ethereum,eth,209455699202.5177,209072873895.17966,3283188963.2906594
20,2021-03-21,litecoin,ltc,13364415001.053411,13589019070.050844,407952608.91150326
20,2021-03-21,ripple,xrp,24299248758.427185,21548620336.234734,1376083900.17126
20,2021-03-21,solana,sol,3827195162.447837,3802027964.524575,77887986.4878765
21,2021-03-22,bitcoin,btc,1074356788297.177,1077519097274.5898,17879102399.933132
21,2021-03-22,bitcoin_cash,bch,0.0,0.0,0.0
21,2021-03-22,cardano,ada,38071795657.28376,39323240792.34151,3382137690.7565036
21,2021-03-22,ethereum,eth,206013222508.0891,207736487002.35138,1910854731.3782241
21,2021-03-22,litecoin,ltc,13080246746.931717,13393538633.882828,204538844.64295933
21,2021-03-22,ripple,xrp,23912350892.242435,22055762364.88077,1513345678.0940866
21,2021-03-22,solana,sol,3820743747.1802936,3788578410.859587,61570147.065189004
22,2021-03-23,bitcoin,btc,1020641820438.662,1073439765501.3184,26565575154.321938
22,2021-03-23,bitcoin_cash,bch,0.0,0.0,0.0
22,2021-03-23,cardano,ada,35708026844.135155,39681969744.182594,2685465310.4298143
22,2021-03-23,ethereum,eth,195434685366.63263,206046460782.0148,5050194291.760631
22,2021-03-23,litecoin,ltc,12489121729.545944,13264297268.705656,398343106.5067108
22,2021-03-23,ripple,xrp,25443377644.783222,22826734070.635445,1684221655.0133324
22,2021-03-23,solana,sol,3996883816.28734,3816347074.8549576,100453015.73144917
23,2021-03-24,bitcoin,btc,1017637245492.0176,1067356233872.3577,33947322524.513306
23,2021-03-24,bitcoin_cash,bch,0.0,0.0,0.0
23,2021-03-24,cardano,ada,36009559805.77391,39143894991.270615,3019972680.879467
23,2021-03-24,ethereum,eth,192388701720.41965,203950693537.11383,7162286554.341035
23,2021-03-24,litecoin,ltc,12449308448.334677,13132654492.170467,497261987.4293789
23,2021-03-24,ripple,xrp,25328216010.82461,23408432039.89615,1753199526.0592782
23,2021-03-24,solana,sol,3797038254.76521,3836971667.3365455,72051607.58832115
24,2021-03-25,bitcoin,btc,982797427007.2563,1050466074409.3284,42688697240.25982
24,2021-03-25,bitcoin_cash,bch,0.0,0.0,0.0
24,2021-03-25,cardano,ada,34095874084.32727,37699541379.70485,2581097288.001827
24,2021-03-25,ethereum,eth,183005042939.6772,200072724790.27286,10023291708.348465
24,2021-03-25,litecoin,ltc,11920888477.360552,12866769914.524302,582434166.8550451
24,2021-03-25,ripple,xrp,22421022550.637875,23510595484.916943,1655570325.0021315
24,2021-03-25,solana,sol,3673111725.425858,3816858036.0598054,95424320.91924134
25,2021-03-26,bitcoin,btc,959155260366.7408,1033050287612.3102,51980934550.8825
25,2021-03-26,bitcoin_cash,bch,0.0,0.0,0.0
25,2021-03-26,cardano,ada,35106594429.1254,37052549816.19351,2582553446.420619
25,2021-03-26,ethereum,eth,182810172113.9428,196899472717.83807,11588807004.688686
25,2021-03-26,litecoin,ltc,11454761058.00316,12589878599.32313,732068573.6363583
25,2021-03-26,ripple,xrp,23454220010.3365,23763517765.89007,1452787890.204672
25,2021-03-26,solana,sol,3458196577.606995,3765385749.7024527,165692672.10974577
26,2021-03-27,bitcoin,btc,1027209990794.894,1024545836210.607,46291154272.0131
26,2021-03-27,bitcoin_cash,bch,0.0,0.0,0.0
26,2021-03-27,cardano,ada,38738000195.67598,36646114887.110535,1878675395.8085456
