,Date,ID,Symbol,market_cap,momentum_market_cap
2,2021-03-03,bitcoin_cash,bch,0.0,0.0
2,2021-03-03,cardano,ada,39334338629.338974,609598767.4656839
2,2021-03-03,ethereum,eth,172017777678.2973,-1391672378.5993779
2,2021-03-03,litecoin,ltc,11870420880.44163,-59774013.12861614
2,2021-03-03,ripple,xrp,20062243305.49367,-297926704.88041925
2,2021-03-03,solana,sol,3703367097.5839834,71224643.01468253
3,2021-03-04,bitcoin,btc,942969910364.1804,-18921557.25645045
3,2021-03-04,bitcoin_cash,bch,0.0,0.0
3,2021-03-04,cardano,ada,39107972070.42584,642502622.106296
3,2021-03-04,ethereum,eth,182133382817.63596,-1519286250.060894
3,2021-03-04,litecoin,ltc,12584125746.759232,-95963146.89452894
3,2021-03-04,ripple,xrp,20695029438.9158,-358162337.40538687
3,2021-03-04,solana,sol,3742765612.839295,69787894.02965514
4,2021-03-05,bitcoin,btc,908517236707.5374,-125416973.70110182
4,2021-03-05,bitcoin_cash,bch,0.0,0.0
4,2021-03-05,cardano,ada,35699298071.86932,563887386.4127489
4,2021-03-05,ethereum,eth,177647949967.0106,-1544435237.7457042
4,2021-03-05,litecoin,ltc,12111830806.415413,-126074072.01827031
4,2021-03-05,ripple,xrp,22099684135.6188,-274952147.3446377
4,2021-03-05,solana,sol,3465889173.00098,60029652.9679161
5,2021-03-06,bitcoin,btc,911379300053.3456,-441742831.2864416
5,2021-03-06,bitcoin_cash,bch,0.0,0.0
5,2021-03-06,cardano,ada,37171491761.50835,500224425.4107434
5,2021-03-06,ethereum,eth,176268279969.45792,-1582494906.449626
5,2021-03-06,litecoin,ltc,12007017930.71789,-115561406.23634957
5,2021-03-06,ripple,xrp,20924229172.95381,-210464587.41732103
5,2021-03-06,solana,sol,3328224948.5193915,43985210.60182158
6,2021-03-07,bitcoin,btc,916504852500.393,-767835043.77561
6,2021-03-07,bitcoin_cash,bch,0.0,0.0
6,2021-03-07,cardano,ada,36209341046.99843,371461890.5759868
6,2021-03-07,ethereum,eth,191505024384.2956,-1261051402.9955413
6,2021-03-07,litecoin,ltc,12245997660.549637,-108696777.39416705
6,2021-03-07,ripple,xrp,21217513030.92032,-154042772.45981425
6,2021-03-07,solana,sol,3455484976.176569,31216823.180586975
7,2021-03-08,bitcoin,btc,955040794770.14,-1029137934.7716863
7,2021-03-08,bitcoin_cash,bch,0.0,0.0
7,2021-03-08,cardano,ada,36237342226.55843,250546020.27425328
7,2021-03-08,ethereum,eth,198695961501.5439,-873710844.0855664
7,2021-03-08,litecoin,ltc,12743617675.144302,-98189846.51585023
7,2021-03-08,ripple,xrp,21346485941.39555,-120374912.17588641
7,2021-03-08,solana,sol,3683032789.5785527,22612647.721698865
8,2021-03-09,bitcoin,btc,974195000547.444,-933485495.9005833
8,2021-03-09,bitcoin_cash,bch,0.0,0.0
8,2021-03-09,cardano,ada,35980627649.90802,144544466.4903998
8,2021-03-09,ethereum,eth,211132676701.59903,-401382079.7904737
8,2021-03-09,litecoin,ltc,12789824942.819715,-81700457.91978222
8,2021-03-09,ripple,xrp,21854816055.90369,-93785331.68441957
8,2021-03-09,solana,sol,3627821384.30089,12535387.848433344
9,2021-03-10,bitcoin,btc,1018978819157.4176,-271441236.30897695
9,2021-03-10,bitcoin_cash,bch,0.0,0.0
9,2021-03-10,cardano,ada,37935761722.85194,84457757.22254984
9,2021-03-10,ethereum,eth,214412034435.93903,-98276024.29892638
9,2021-03-10,litecoin,ltc,13596302956.935505,-33780601.99499985
9,2021-03-10,ripple,xrp,22264238440.69771,-54648753.01121243
9,2021-03-10,solana,sol,3948666694.263174,6723460.284541724
10,2021-03-11,bitcoin,btc,1044805904677.554,-24716481.462829288
10,2021-03-11,bitcoin_cash,bch,0.0,0.0
10,2021-03-11,cardano,ada,36408738227.808464,28986624.23886924
10,2021-03-11,ethereum,eth,207916309215.61444,-4573424.733672507
10,2021-03-11,litecoin,ltc,13352839248.366346,-10929833.19302353
10,2021-03-11,ripple,xrp,21262253816.11749,-35467245.46188496
10,2021-03-11,solana,sol,3801048410.638191,2120770.5515829558
11,2021-03-12,bitcoin,btc,1077836070933.286,41035492.87480002
11,2021-03-12,bitcoin_cash,bch,0.0,0.0
11,2021-03-12,cardano,ada,35855208322.38496,2889965.820670579
11,2021-03-12,ethereum,eth,210018342198.09775,7973222.498446884
11,2021-03-12,litecoin,ltc,13397433550.547878,-402275.5016320755
11,2021-03-12,ripple,xrp,20746293012.117126,-13955972.646883484
11,2021-03-12,solana,sol,4251534865.370938,2071708.7294891553
12,2021-03-13,bitcoin,btc,1069776383193.8628,853267565.5648475
12,2021-03-13,bitcoin_cash,bch,0.0,0.0
12,2021-03-13,cardano,ada,33152429641.02667,1492.4920667850556
12,2021-03-13,ethereum,eth,203771682506.1516,148909606.0724154
12,2021-03-13,litecoin,ltc,14765547012.441605,2857304.452132029
12,2021-03-13,ripple,xrp,20167421887.68146,-9403786.85117613
12,2021-03-13,solana,sol,3904039878.018883,212135.1504521889
13,2021-03-14,bitcoin,btc,1145191373521.5942,5012700172.609114
13,2021-03-14,bitcoin_cash,bch,0.0,0.0
13,2021-03-14,cardano,ada,35195036232.59664,-258334.59507912456
13,2021-03-14,ethereum,eth,222405459430.7676,1010223804.3422394
13,2021-03-14,litecoin,ltc,15179786845.414158,53458274.94435413
13,2021-03-14,ripple,xrp,21131015891.193703,-688063.3014417777
13,2021-03-14,solana,sol,4102822643.225109,3601.6215259495816
14,2021-03-15,bitcoin,btc,1111684638819.0725,9884155233.074907
14,2021-03-15,bitcoin_cash,bch,0.0,0.0
14,2021-03-15,cardano,ada,34009748229.638126,-5118120.365103127
14,2021-03-15,ethereum,eth,215367930757.887,2025824589.5090468
14,2021-03-15,litecoin,ltc,14448609800.107843,128943564.46347685
14,2021-03-15,ripple,xrp,20362356691.72016,2138677.720230863
14,2021-03-15,solana,sol,3914890622.835212,15692.136873514166
15,2021-03-16,bitcoin,btc,1049197142851.5632,10544981989.420084
15,2021-03-16,bitcoin_cash,bch,0.0,0.0
15,2021-03-16,cardano,ada,33196924181.247555,-83718831.46859099
15,2021-03-16,ethereum,eth,207264868908.9888,2179292957.9846587
15,2021-03-16,litecoin,ltc,13393811285.786148,122268645.21809512
15,2021-03-16,ripple,xrp,20046575704.500507,2483272.7123759785
15,2021-03-16,solana,sol,3802503168.319744,137623.51101959698
16,2021-03-17,bitcoin,btc,1060221966894.7418,11867358218.695429
16,2021-03-17,bitcoin_cash,bch,0.0,0.0
16,2021-03-17,cardano,ada,39776083076.15777,-96241886.77757908
16,2021-03-17,ethereum,eth,207059072434.72623,2454553637.686941
16,2021-03-17,litecoin,ltc,13370807884.081,121049158.17185406
16,2021-03-17,ripple,xrp,21256330225.999702,9303015.642571026
16,2021-03-17,solana,sol,3652666107.3940897,4202266.108484347
17,2021-03-18,bitcoin,btc,1101028543248.462,12256509336.519821
17,2021-03-18,bitcoin_cash,bch,0.0,0.0
17,2021-03-18,cardano,ada,44206349365.28759,-35613875.12596144
17,2021-03-18,ethereum,eth,210150824167.56412,2280747264.342015
17,2021-03-18,litecoin,ltc,13782080520.883717,123385723.56154731
17,2021-03-18,ripple,xrp,21705878435.49229,8840778.216175264
17,2021-03-18,solana,sol,3813907144.3630457,4328024.847283365
18,2021-03-19,bitcoin,btc,1081065767945.8684,11589918126.699133
18,2021-03-19,bitcoin_cash,bch,0.0,0.0
18,2021-03-19,cardano,ada,39635535373.70477,-13213119.02562285
18,2021-03-19,ethereum,eth,205022936620.98636,1873728738.3914545
18,2021-03-19,litecoin,ltc,13393000264.41136,100738331.55970994
18,2021-03-19,ripple,xrp,21683764043.52461,7148331.463280178
18,2021-03-19,solana,sol,3818502582.108464,3967093.4136554836
19,2021-03-20,bitcoin,btc,1086741150606.8164,10642715480.76152
19,2021-03-20,bitcoin_cash,bch,0.0,0.0
19,2021-03-20,cardano,ada,41583044699.256805,-101858.22609619935
19,2021-03-20,ethereum,eth,209188785173.5874,1540450215.5982537
19,2021-03-20,litecoin,ltc,13370408734.032444,77650986.84979835
19,2021-03-20,ripple,xrp,21486188493.978672,5221244.012908946
19,2021-03-20,solana,sol,3784530964.203633,2294794.2618295937
20,2021-03-21,bitcoin,btc,1090022321077.5006,9013569695.370234
20,2021-03-21,bitcoin_cash,bch,0.0,0.0
20,2021-03-21,cardano,ada,38792953193.45229,608569.0492384251
20,2021-03-21,ethereum,eth,209455699202.5177,1136328391.5555534
20,2021-03-21,litecoin,ltc,13364415001.053411,49190079.30845353
20,2021-03-21,ripple,xrp,24299248758.427185,8379910.803578231
20,2021-03-21,solana,sol,3827195162.447837,1122566.1288471376
21,2021-03-22,bitcoin,btc,1074356788297.177,8035062009.610779
21,2021-03-22,bitcoin_cash,bch,0.0,0.0
21,2021-03-22,cardano,ada,38071795657.28376,8687693.825932927
21,2021-03-22,ethereum,eth,206013222508.0891,837734563.7959462
21,2021-03-22,litecoin,ltc,13080246746.931717,26376511.951115236
21,2021-03-22,ripple,xrp,23912350892.242435,18751364.43868192
21,2021-03-22,solana,sol,3820743747.1802936,2671876.686740505
22,2021-03-23,bitcoin,btc,1020641820438.662,5141755332.673726
22,2021-03-23,bitcoin_cash,bch,0.0,0.0
22,2021-03-23,cardano,ada,35708026844.135155,10367144.008427605
22,2021-03-23,ethereum,eth,195434685366.63263,322335295.4774778
22,2021-03-23,litecoin,ltc,12489121729.545944,6637717.094838703
22,2021-03-23,ripple,xrp,25443377644.783222,34120984.63266518
22,2021-03-23,solana,sol,3996883816.28734,3776181.717398106
23,2021-03-24,bitcoin,btc,1017637245492.0176,3131696423.523162
23,2021-03-24,bitcoin_cash,bch,0.0,0.0
23,2021-03-24,cardano,ada,36009559805.77391,14087875.566689318
23,2021-03-24,ethereum,eth,192388701720.41965,68259909.59501654
23,2021-03-24,litecoin,ltc,12449308448.334677,1125486.179873148
23,2021-03-24,ripple,xrp,25328216010.82461,56521674.87477617
23,2021-03-24,solana,sol,3797038254.76521,3427593.952260024
24,2021-03-25,bitcoin,btc,982797427007.2563,939362571.4641236
24,2021-03-25,bitcoin_cash,bch,0.0,0.0
24,2021-03-25,cardano,ada,34095874084.32727,2390002.186196522
24,2021-03-25,ethereum,eth,183005042939.6772,-45311.97008677058
24,2021-03-25,litecoin,ltc,11920888477.360552,-35251.417245838275
24,2021-03-25,ripple,xrp,22421022550.637875,67278281.92756434
24,2021-03-25,solana,sol,3673111725.425858,797783.8233964059
25,2021-03-26,bitcoin,btc,959155260366.7408,42214872.467136405
25,2021-03-26,bitcoin_cash,bch,0.0,0.0
25,2021-03-26,cardano,ada,35106594429.1254,854155.19797357
25,2021-03-26,ethereum,eth,182810172113.9428,-157589154.51698014
25,2021-03-26,litecoin,ltc,11454761058.00316,-6879775.0306216655
25,2021-03-26,ripple,xrp,23454220010.3365,72651774.95930499
25,2021-03-26,solana,sol,3458196577.606995,-14096.586662795964
26,2021-03-27,bitcoin,btc,1027209990794.894,-2224833.579186707
26,2021-03-27,bitcoin_cash,bch,0.0,0.0
26,2021-03-27,cardano,ada,38738000195.67598,1783657.258256184
26,2021-03-27,ethereum,eth,195511706252.9431,-459838350.96807027
26,2021-03-27,litecoin,ltc,12203578088.595934,-25649474.746276945
26,2021-03-27,ripple,xrp,26022913036.41568,109730351.47224411
26,2021-03-27,solana,sol,3952457817.8285327,-236299.71695260628
27,2021-03-28,bitcoin,btc,1042184275332.6416,-140714298.33350375
27,2021-03-28,bitcoin_cash,bch,0.0,0.0
27,2021-03-28,cardano,ada,37797370711.05132,1770073.491382767
27,2021-03-28,ethereum,eth,197943394049.89084,-719086961.1088246
27,2021-03-28,litecoin,ltc,12309475803.593445,-47675417.19460378
27,2021-03-28,ripple,xrp,25186564703.1959,139014185.04313985
27,2021-03-28,solana,sol,4447942286.041741,114.98515703999358
28,2021-03-29,bitcoin,btc,1039333584621.1438,-763081164.7783067
28,2021-03-29,bitcoin_cash,bch,0.0,0.0
28,2021-03-29,cardano,ada,38106805966.64899,1622901.105086962
28,2021-03-29,ethereum,eth,194647792269.71985,-758376479.0302888
28,2021-03-29,litecoin,ltc,12293800338.088766,-76462473.21474414
28,2021-03-29,ripple,xrp,25262286543.94369,178209737.31315738
28,2021-03-29,solana,sol,4849136131.610755,469912.23442927713
29,2021-03-30,bitcoin,btc,1075942162536.995,-980601971.703224
29,2021-03-30,bitcoin_cash,bch,0.0,0.0
29,2021-03-30,cardano,ada,38374558120.76606,4481724.968738799
29,2021-03-30,ethereum,eth,209088522651.80023,-420552658.8340791
29,2021-03-30,litecoin,ltc,12940782960.662046,-71434740.5834567
29,2021-03-30,ripple,xrp,25942283784.411938,238365741.27584153
29,2021-03-30,solana,sol,5060496028.96088,4496893.562302147
30,2021-03-31,bitcoin,btc,1095293012032.8431,-722885904.561666
30,2021-03-31,bitcoin_cash,bch,0.0,0.0
30,2021-03-31,cardano,ada,38747164636.98202,5861830.038070394
30,2021-03-31,ethereum,eth,212080597430.12268,-219574218.06013682
30,2021-03-31,litecoin,ltc,13065676967.193205,-68038127.74175479
30,2021-03-31,ripple,xrp,25985680163.48191,266729357.23006636
30,2021-03-31,solana,sol,5140859722.050636,10768422.370424785
31,2021-04-01,bitcoin,btc,1098127310946.8978,-311227906.0847345
31,2021-04-01,bitcoin_cash,bch,0.0,0.0
31,2021-04-01,cardano,ada,38261200550.94287,4554660.874182529
31,2021-04-01,ethereum,eth,221210690537.73203,-39618197.980056696
31,2021-04-01,litecoin,ltc,13117192834.593618,-61833799.10854098
31,2021-04-01,ripple,xrp,26345850652.65566,279390273.68457854
31,2021-04-01,solana,sol,5229172252.453522,27143938.84357584
32,2021-04-02,bitcoin,btc,1098583823874.2308,-125188996.16192508
32,2021-04-02,bitcoin_cash,bch,0.0,0.0
32,2021-04-02,cardano,ada,37885255531.37811,340634.37749857863
32,2021-04-02,ethereum,eth,227187483748.8278,-1522658.5434692542
32,2021-04-02,litecoin,ltc,13533388233.860222,-27903386.491706908
32,2021-04-02,ripple,xrp,26156246584.42219,265709601.85806373
32,2021-04-02,solana,sol,5115358904.3969,38894820.79070474
33,2021-04-03,bitcoin,btc,1103133931136.5508,-8687.80195128473
33,2021-04-03,bitcoin_cash,bch,0.0,0.0
33,2021-04-03,cardano,ada,38175120188.83439,4377.0705756798625
33,2021-04-03,ethereum,eth,246446284273.69156,49563150.5796974
33,2021-04-03,litecoin,ltc,14186398806.41722,-2496106.990991661
33,2021-04-03,ripple,xrp,27689105144.11829,285830497.43434113
33,2021-04-03,solana,sol,5287278539.188044,58060287.41147525
34,2021-04-04,bitcoin,btc,1067101827372.9528,11552998.635715768
34,2021-04-04,bitcoin_cash,bch,0.0,0.0
34,2021-04-04,cardano,ada,37354800049.67576,-1072775.9506551758
34,2021-04-04,ethereum,eth,233519912234.63,243616200.67492497
34,2021-04-04,litecoin,ltc,13154031597.301912,-67512.44162578564
34,2021-04-04,ripple,xrp,26697487988.47653,263076372.49143285
34,2021-04-04,solana,sol,6076766593.933186,80060689.7226715
35,2021-04-05,bitcoin,btc,1087344280109.6896,26257371.265603982
35,2021-04-05,bitcoin_cash,bch,0.0,0.0
35,2021-04-05,cardano,ada,37920229258.21521,-17297926.41631588
35,2021-04-05,ethereum,eth,239721240194.1402,534444754.1680462
35,2021-04-05,litecoin,ltc,13522655401.698963,14417.998949606173
35,2021-04-05,ripple,xrp,28867765642.151623,261436862.9118134
35,2021-04-05,solana,sol,6459213598.5183325,102101299.10894573
36,2021-04-06,bitcoin,btc,1096202611389.954,80209949.36302708
36,2021-04-06,bitcoin_cash,bch,0.0,0.0
36,2021-04-06,cardano,ada,38866154208.52337,-7353925.322050898
36,2021-04-06,ethereum,eth,242118495324.8364,921409849.9704145
36,2021-04-06,litecoin,ltc,14693380803.63162,2968729.037424194
36,2021-04-06,ripple,xrp,41446009348.24751,264050414.6691399
36,2021-04-06,solana,sol,6143755028.531597,115904043.66598907
37,2021-04-07,bitcoin,btc,1084341670320.8142,328433742.41803783
37,2021-04-07,bitcoin_cash,bch,0.0,0.0
37,2021-04-07,cardano,ada,40174301241.53415,168285.17435004114
37,2021-04-07,ethereum,eth,244306254505.299,1458568720.9803517
37,2021-04-07,litecoin,ltc,15857642401.330557,25633807.47207375
37,2021-04-07,ripple,xrp,50389991767.084885,382622634.39052844
37,2021-04-07,solana,sol,6677871480.251414,136731837.63908833
38,2021-04-08,bitcoin,btc,1050759681844.61,398765295.67509705
38,2021-04-08,bitcoin_cash,bch,0.0,0.0
38,2021-04-08,cardano,ada,37822168969.25518,1414753.4298097012
38,2021-04-08,ethereum,eth,229324263726.26556,1640815059.3801143
38,2021-04-08,litecoin,ltc,14765003095.389482,50693807.11393076
38,2021-04-08,ripple,xrp,42704151358.50662,503250767.2539408
38,2021-04-08,solana,sol,7244692415.792232,160122616.7678146
39,2021-04-09,bitcoin,btc,1083362883828.12,847668289.8238646
39,2021-04-09,bitcoin_cash,bch,0.0,0.0
39,2021-04-09,cardano,ada,39107779970.63151,31379291.342983976
39,2021-04-09,ethereum,eth,240116470865.1621,2104129204.781541
39,2021-04-09,litecoin,ltc,15100328479.297188,86487556.7512328
39,2021-04-09,ripple,xrp,48192343014.51859,656352605.8326808
39,2021-04-09,solana,sol,7238834909.900146,179324140.304592
40,2021-04-10,bitcoin,btc,1085794662404.731,1658071629.5369484
40,2021-04-10,bitcoin_cash,bch,0.0,0.0
40,2021-04-10,cardano,ada,38573434366.33114,58334529.806067415
40,2021-04-10,ethereum,eth,238825167325.6829,2527706359.3900213
40,2021-04-10,litecoin,ltc,14748683447.818895,122022577.08908601
40,2021-04-10,ripple,xrp,47443263646.75937,848535565.5528258
40,2021-04-10,solana,sol,7509326042.822403,197939663.83730462
41,2021-04-11,bitcoin,btc,1116221525334.327,2920524174.151098
41,2021-04-11,bitcoin_cash,bch,0.0,0.0
41,2021-04-11,cardano,ada,39035365860.85623,86585597.75997265
41,2021-04-11,ethereum,eth,246336623343.4781,2952538765.3622437
41,2021-04-11,litecoin,ltc,16688108796.877014,174152298.3068197
41,2021-04-11,ripple,xrp,62809519330.02565,1130873054.8779786
41,2021-04-11,solana,sol,7243681262.228849,205909090.5607785
42,2021-04-12,bitcoin,btc,1120606689450.4702,3137880056.004583
42,2021-04-12,bitcoin_cash,bch,0.0,0.0
42,2021-04-12,cardano,ada,40619405204.80631,92675795.62306058
42,2021-04-12,ethereum,eth,247431817683.18903,3021115115.5084076
42,2021-04-12,litecoin,ltc,16847302144.171495,210890069.6198111
42,2021-04-12,ripple,xrp,61944875382.23251,1464437728.5140426
42,2021-04-12,solana,sol,7504132255.224255,215836618.75764996
43,2021-04-13,bitcoin,btc,1118532902101.5269,3104637676.6267877
43,2021-04-13,bitcoin_cash,bch,0.0,0.0
43,2021-04-13,cardano,ada,42234834334.01434,112430756.50852512
43,2021-04-13,ethereum,eth,247289165411.2008,2903999116.9365096
43,2021-04-13,litecoin,ltc,16366203566.369783,235524570.24411333
43,2021-04-13,ripple,xrp,66682095016.478325,1822050178.6640673
43,2021-04-13,solana,sol,7668557969.184397,217025540.67481223
44,2021-04-14,bitcoin,btc,1187737045885.1743,3242565965.704107
44,2021-04-14,bitcoin_cash,bch,0.0,0.0
44,2021-04-14,cardano,ada,45655290039.76624,120966501.52307162
44,2021-04-14,ethereum,eth,265314823430.1463,2856570191.0906677
44,2021-04-14,litecoin,ltc,17767587693.07437,257649002.34769103
44,2021-04-14,ripple,xrp,82194439880.46928,2180183360.5335345
44,2021-04-14,solana,sol,7477651408.251167,204628988.88994128
45,2021-04-15,bitcoin,btc,1173412921929.8884,2969838216.13372
45,2021-04-15,bitcoin_cash,bch,0.0,0.0
45,2021-04-15,cardano,ada,46765701663.37855,144576508.29593256
45,2021-04-15,ethereum,eth,281118122172.1276,2879927250.0723515
45,2021-04-15,litecoin,ltc,18600879834.538685,271331520.74899644
45,2021-04-15,ripple,xrp,84389055763.71935,2577068501.638817
45,2021-04-15,solana,sol,7124964901.168281,175296471.81595182
46,2021-04-16,bitcoin,btc,1179561609816.9358,3130556878.708542
46,2021-04-16,bitcoin_cash,bch,0.0,0.0
46,2021-04-16,cardano,ada,47301179157.60043,234076556.8296607
46,2021-04-16,ethereum,eth,290591950682.4659,3037840741.554232
46,2021-04-16,litecoin,ltc,19115102975.37121,296707379.7915504
46,2021-04-16,ripple,xrp,80621962486.44653,2947792863.8070035
46,2021-04-16,solana,sol,7510746946.813054,157215638.0253074
47,2021-04-17,bitcoin,btc,1149602869702.2644,2910797137.0272284
47,2021-04-17,bitcoin_cash,bch,0.0,0.0
47,2021-04-17,cardano,ada,45346591335.34033,284751854.7480656
47,2021-04-17,ethereum,eth,280617563098.8275,3022858547.0589347
47,2021-04-17,litecoin,ltc,20798040464.328835,328903216.696342
47,2021-04-17,ripple,xrp,72810668537.58891,3062777916.895977
47,2021-04-17,solana,sol,6847726667.985529,122900777.85658006
48,2021-04-18,bitcoin,btc,1125592412523.221,2096375225.7411618
48,2021-04-18,bitcoin_cash,bch,0.0,0.0
48,2021-04-18,cardano,ada,44131641785.7529,312195294.4422097
48,2021-04-18,ethereum,eth,271060261616.9552,2689956017.5073576
48,2021-04-18,litecoin,ltc,20312989752.930435,351747988.6555387
48,2021-04-18,ripple,xrp,71413494678.56975,3036558987.942531
48,2021-04-18,solana,sol,6763365116.21136,90975227.36281501
49,2021-04-19,bitcoin,btc,1053618163309.5768,652676911.9632695
49,2021-04-19,bitcoin_cash,bch,0.0,0.0
49,2021-04-19,cardano,ada,41009185396.83256,262107980.9017997
49,2021-04-19,ethereum,eth,259329079995.4421,2165995665.5429206
49,2021-04-19,litecoin,ltc,18330095062.8505,339504905.59489685
